people_ID,Infect_Prob
19439,49.08760346
18979,50.4924152
19548,35.14752
19196,50.15093962
19929,44.91072
6758,73.224
19926,50.51486121
19999,48.38623019
19592,49.11252115
6744,48.54281276
19778,50.15093962
6616,49.15063467
7223,49.11252115
19574,50.15093962
19600,40.02912
20149,50.15093962
19129,48.38623019
19429,49.11252115
20080,48.38623019
6372,48.54281276
7324,48.66497908
6605,49.1361543
19316,49.08760346
19863,95.67936
19762,48.38623019
7023,49.1361543
6777,49.1361543
7354,47.76456396
19907,54.67392
7102,82.9872
20099,50.15093962
6957,49.34061648
7122,93.72672
19920,50.15093962
19336,50.51486121
19134,46.86336
7316,49.11252115
18953,47.83968
6427,65.41344
7144,94.70304
19445,30.26592
19624,50.15093962
7514,49.09801063
6855,48.54281276
6863,68.3424
6452,49.11252115
19626,73.224
19963,50.15093962
19087,49.24589749
19262,48.54281276
6738,49.1361543
7352,49.11252115
19982,49.83947615
7449,48.54281276
19155,49.11252115
7528,49.11252115
7421,49.15063467
19904,74.20032
19654,49.24589749
20040,53.6976
18973,49.54089953
6966,49.1361543
19237,50.15093962
7128,48.38623019
7346,49.1361543
19652,49.11252115
6755,38.07648
6454,49.09801063
7054,37.10016
7052,49.09801063
19603,49.24589749
19631,29.2896
20053,48.38623019
6967,65.41344
19363,48.90953241
19979,50.15093962
7412,49.83947615
6952,49.1361543
7481,49.83947615
6342,47.76456396
19812,50.15093962
7161,49.1361543
18993,50.15093962
19117,48.54281276
6926,48.54281276
19346,67.36608
19228,47.76456396
19028,64.43712
6484,50.51486121
19819,48.54281276
19383,49.11252115
19421,50.15093962
19341,50.15093962
20012,49.54089953
19637,48.79336374
20002,49.08760346
19704,57.60288
6334,48.79336374
19653,51.74496
6769,77.12928
7277,49.1361543
6684,49.09801063
7429,49.08760346
7038,49.1361543
6615,74.20032
6951,49.11252115
19060,50.01441784
19349,50.15093962
19763,74.20032
19684,49.54089953
7345,48.54281276
20115,79.08192
18950,50.15093962
19032,49.08760346
6440,49.54089953
19966,30.26592
6829,73.224
7411,49.08760346
19527,50.15093962
6365,38.07648
7522,90.79776
19536,31.24224
19193,58.5792
19107,49.83947615
20014,49.11252115
19589,48.90953241
19746,61.50816
19450,86.89248
6378,82.9872
6750,50.76864
19255,50.15093962
7350,49.09801063
19517,48.90953241
7164,49.54089953
19824,49.24589749
19169,48.54281276
7092,49.83947615
7447,49.83947615
20152,48.90953241
20044,75.17664
7468,49.15063467
20129,48.38623019
7175,50.20730351
19221,47.76456396
7026,48.38623019
19385,50.15093962
7395,49.08760346
6753,49.08760346
19618,95.67936
6425,47.76456396
19283,48.90953241
7488,49.1361543
7032,49.08760346
20038,38.07648
19532,50.15093962
19232,78.1056
6583,49.09801063
19112,49.08760346
19579,48.79336374
7281,50.01441784
7386,95.67936
19242,50.15093962
7517,49.12285646
19078,90.79776
6782,58.5792
18940,50.15093962
19698,48.38623019
18945,50.15093962
6606,49.1361543
7003,48.38623019
6499,49.1361543
7268,49.08760346
6374,49.1361543
19756,38.07648
7104,48.54281276
19065,50.20730351
7239,58.5792
7020,47.83968
6876,48.54281276
19008,50.15093962
6805,49.08760346
19461,50.15093962
19456,49.08760346
19594,48.54281276
6858,49.1361543
7508,49.09801063
19988,50.15093962
19892,49.11252115
19478,50.15093962
7392,49.24589749
7472,41.00544
7118,49.15063467
6412,49.15063467
6519,49.08760346
19384,50.15093962
7375,47.76456396
7415,49.1361543
19832,50.15093962
19114,55.65024
19100,50.15093962
6410,47.76456396
7344,49.1361543
6962,71.27136
19852,49.08760346
19901,48.90953241
18984,48.38623019
19743,50.15093962
20010,48.38623019
19300,50.15093962
7504,49.34061648
6550,48.90953241
19440,48.38623019
7477,48.38623019
20086,50.51486121
19670,48.90953241
6678,51.74496
6904,49.11252115
18971,57.60288
19475,49.83947615
19568,30.26592
18996,49.11252115
7381,49.08760346
19955,70.29504
19135,48.90953241
19715,48.90953241
7434,51.74496
19395,49.11252115
6778,49.12285646
19018,48.38623019
19066,50.15093962
19141,49.08760346
7159,48.79336374
19035,48.38623019
20006,48.54281276
19233,49.08760346
20126,41.00544
6391,48.38623019
18981,49.24589749
7207,47.76456396
19149,49.54089953
19750,55.65024
6796,49.11252115
19387,50.15093962
19094,50.15093962
6802,33.19488
6543,49.34061648
6683,49.34061648
7141,49.34061648
6816,49.08760346
19795,50.15093962
7284,49.08760346
6579,48.38623019
6599,45.88704
6896,49.34061648
7441,49.08760346
19198,48.38623019
18927,48.38623019
7356,47.76456396
7162,44.91072
20097,50.15093962
19179,49.08760346
18990,54.67392
6394,48.54281276
6648,30.26592
19540,49.54089953
19837,47.76456396
7048,49.15063467
19700,48.38623019
20070,48.90953241
7009,49.09801063
6432,48.38623019
19539,50.15093962
19105,49.08760346
19295,48.38623019
6897,44.91072
6783,49.15063467
7113,49.08760346
19849,49.08760346
6836,49.34061648
7137,49.15063467
7443,49.1361543
7523,49.34061648
7326,49.34061648
19178,45.88704
7458,73.224
19981,48.54281276
7437,49.08760346
19308,49.08760346
19768,48.38623019
6827,48.38623019
6614,49.08760346
19848,49.08760346
6978,89.82144
19124,49.54089953
7349,49.08760346
6895,69.31872
6496,49.08760346
19958,56.62656
18943,49.08760346
7428,49.15063467
6702,49.34061648
6749,48.54281276
20139,50.15093962
19470,49.08760346
6696,49.1361543
19944,65.41344
19507,58.5792
6868,49.34061648
6953,48.90953241
7012,48.38623019
19718,50.15093962
6733,88.84512
19290,50.15093962
18997,50.15093962
19236,84.93984
6656,48.90953241
6882,33.19488
19428,50.15093962
6350,48.90953241
7453,49.08760346
20100,49.08760346
18937,49.08760346
6784,48.38623019
20050,48.38623019
19091,50.15093962
7097,48.38623019
19931,82.9872
19773,50.15093962
19736,61.50816
19974,48.816
7295,48.90953241
6815,49.08760346
19755,50.15093962
7337,48.90953241
19274,48.79336374
6701,49.11252115
7053,49.34061648
19080,48.90953241
19459,49.08760346
6660,49.08760346
20143,50.15093962
6768,48.38623019
6419,49.08760346
7039,55.65024
19643,48.38623019
7139,49.08760346
19530,48.79336374
6387,49.34061648
6925,49.08760346
19434,48.38623019
18961,48.90953241
19168,60.53184
19850,83.96352
19985,48.90953241
6642,48.79336374
6395,48.38623019
6790,49.08760346
6363,49.08760346
19484,47.76456396
19797,81.03456
19038,95.67936
19055,34.1712
19208,41.98176
19533,47.35544877
6486,47.47787531
6429,46.84240718
19291,46.52417858
19516,46.64357115
19917,47.26728823
7181,48.5810512
20098,47.68521529
19248,47.59246413
6814,45.63724421
19324,49.27596591
19523,44.91072
19244,48.79305619
19642,47.85517996
7301,48.1653795
19559,47.35149223
19898,32.21856
19693,34.1712
19056,47.10275662
7245,47.2505963
19563,47.00435619
6643,46.22979199
6714,46.38782745
20104,47.85517996
20009,47.06087117
6594,29.2896
19961,47.42899907
7319,46.76705738
19692,46.02067517
20026,46.22269623
7019,46.46849746
6408,94.70304
6989,47.10952574
19615,48.69442631
6444,48.46246057
19029,74.20032
19717,47.95718296
7370,47.38639659
7506,47.1095286
18919,47.40798898
7379,33.19488
19586,48.87603691
6480,48.31725027
20078,47.22671511
20042,46.46661773
19472,45.98319676
7143,45.43258271
19033,47.35149223
19607,63.4608
7450,49.10444053
18916,40.02912
7467,49.12088404
19646,48.74965218
6983,48.82129198
19990,49.09289449
19455,49.09289449
7238,48.92112942
6914,46.78403815
6883,89.82144
7042,31.24224
19219,48.20664842
19806,48.22084959
19497,64.43712
7068,48.78360724
19945,48.28501624
7087,38.07648
19027,41.00544
19825,33.19488
7303,48.49165137
19699,93.72672
19061,48.22084959
7016,49.44979528
19005,48.92112942
6677,48.01134371
19162,84.93984
19767,48.37741237
19376,49.40061154
7497,47.7666909
6934,67.36608
19058,48.5810512
19669,48.63731173
6928,48.10781422
19787,47.516458
19103,47.56410464
18936,49.27596591
7430,48.64854125
19726,48.88655832
18933,70.29504
19156,96.65568
7480,48.97096779
19560,71.27136
19441,40.02912
19538,93.72672
19872,79.08192
7439,48.78360724
19544,48.78360724
6485,48.83239785
6333,48.79305619
19703,48.46915044
6326,64.43712
19627,49.27596591
19220,48.59538635
20140,36.12384
20087,48.5810512
7289,47.83968
18932,50.76864
6381,47.91950955
6613,58.5792
19391,49.09289449
7367,49.27596591
7123,48.83239785
7034,47.94259911
7302,48.37741237
19126,47.6209378
18994,47.57282725
19906,48.02457435
7405,73.224
6674,48.46915044
20127,48.87603691
6964,48.45908786
7168,54.67392
6609,47.86802893
6700,46.86336
7192,47.48345022
6771,37.10016
6707,74.20032
7341,49.27596591
19996,48.48196567
6461,46.79627698
6884,48.31993893
6892,48.05454833
19345,48.2930164
19199,48.63731173
19325,48.31325007
6539,48.45265623
19077,82.9872
7228,47.86802893
6431,48.01134371
19432,47.90706585
7414,47.57282725
19675,48.82843389
7224,48.31993893
6840,48.46246057
7444,47.85881315
7182,90.79776
6817,48.4107101
19426,47.8438182
19281,46.86336
7518,48.05454833
19808,48.79305619
19826,48.05454833
18995,58.5792
19319,47.48010998
19813,47.89952602
6857,47.58218124
19668,45.88704
19520,47.88097797
19471,81.03456
19464,48.17255236
19794,47.39952078
7153,47.41219313
7294,48.5810512
6954,47.86026384
19888,47.16035247
6665,48.00497133
6900,48.79305619
19045,47.85881315
6377,48.63731173
20109,47.92341334
7400,47.6209378
7193,47.88097797
6872,70.29504
6950,48.22852952
6541,48.17255236
6415,69.31872
19645,55.65024
19128,48.05454833
19405,48.53996112
19352,48.02457435
7492,46.86336
7505,48.53996112
7130,48.50740129
6494,47.47274059
19358,46.93244705
6944,47.8438182
19638,47.72354552
19831,48.05454833
18921,46.81537241
19658,47.00678371
19617,47.07559439
18944,47.54201147
6407,47.42899907
6439,48.5810512
7140,48.02457435
19847,47.80862155
20130,47.77913857
19542,47.81327321
19125,46.95784971
19510,82.9872
6809,47.28359683
19811,47.8699445
19293,48.01883613
7329,48.1539858
20153,47.72176043
6398,47.41042986
19362,47.13212031
19557,47.86026384
6565,47.69594501
6367,47.56410464
19770,46.93244705
6973,90.79776
19803,48.53996112
7203,47.41860011
19780,30.26592
19660,48.49962909
6869,48.5810512
19215,47.533119
19604,47.41546852
7398,47.29783932
7353,47.30567139
7015,47.67496445
18978,47.86802893
20144,47.81327321
18975,47.89033235
7194,47.20472421
20085,48.01883613
19954,47.14866274
6715,70.29504
19851,46.96718829
19110,47.67496445
7250,47.25569218
7013,47.48010998
19465,47.516458
19102,47.05530879
18969,70.29504
19431,47.72176043
19487,47.39952078
6466,44.91072
19894,29.2896
7172,74.20032
19583,47.3954898
19092,47.28280678
6955,48.79305619
6940,47.67496445
6800,47.44790273
19392,48.22109437
6960,59.55552
7502,48.00497133
19964,48.21764993
7413,47.81845807
7010,48.1539858
19702,47.54201147
6824,47.83886353
6650,48.53996112
7425,48.22974342
6547,47.41736048
7115,47.02635616
19070,46.97728225
7315,48.23342267
6567,47.37832013
6670,47.38639659
7259,48.5810512
18987,94.70304
7189,34.1712
19034,47.06087117
19071,31.24224
7445,47.69594501
19030,47.20472421
18915,47.72176043
6922,47.52491375
7473,48.14824967
6746,47.0289874
19201,48.01883613
19500,48.01883613
6762,47.1380588
6693,44.91072
18998,47.77913857
6457,47.22671511
19401,47.8438182
19313,86.89248
6575,47.88661771
7213,46.95784971
19864,47.516458
6728,48.01883613
19381,47.63117992
7065,29.2896
19360,47.2102311
19623,46.86118879
6689,47.72176043
6666,48.05119238
19622,56.62656
7061,85.91616
6988,46.4122242
7093,48.18089248
19142,47.00435619
6881,47.54493632
19423,48.5810512
7325,47.41372365
19278,47.63117992
19545,47.74200264
20082,46.84240718
6946,47.00678371
6560,47.05530879
6631,47.97181771
19779,48.23342267
7357,48.01883613
20154,47.32464519
19285,86.89248
19292,47.00435619
6626,93.72672
6912,46.7039446
7338,47.32464519
19148,47.42899907
7410,47.25569218
19949,47.41736048
19747,46.63976044
6705,48.22974342
6331,47.19044801
6995,47.18514118
7371,46.75603415
6554,47.72354552
20064,87.8688
6757,46.4122242
19665,47.7531972
19348,46.86336
7271,47.19653763
7475,82.9872
6329,87.8688
19447,47.01526678
19522,46.54671153
19007,47.33452039
19578,46.78641657
7077,61.50816
19267,47.52540201
19712,46.86118879
7064,46.86336
18938,47.49416836
19337,47.40798898
19269,46.96742395
6931,86.89248
19411,82.01088
7219,46.84240718
6748,47.74200264
19111,71.27136
6999,47.11249524
19561,47.41097984
7512,47.22041876
6483,46.56445093
6752,47.1309959
6807,46.4941096
19664,47.06087117
19354,47.93033937
7165,47.50276796
20000,74.20032
19925,46.92461065
6870,48.07008652
6716,47.05530879
6633,46.46782212
18982,47.22671511
20158,47.05530879
7094,47.72176043
6956,47.33275016
6924,47.30567139
7455,47.81327321
7264,47.43585956
6663,46.33872909
18986,44.90049899
6754,47.81327321
7484,47.40510483
20071,57.60288
19180,46.75603415
6821,47.39952078
7474,46.96742395
6373,47.59188055
19683,46.96718829
19488,47.67496445
19133,46.7255292
6948,46.63976044
6401,34.1712
6691,44.90049899
19593,47.06087117
6598,47.12205173
19264,47.00435619
19910,47.06009386
18966,47.62433331
6562,40.02912
19721,34.1712
7478,48.01883613
19073,47.22041876
6510,47.50996031
7333,47.2975168
6530,47.10977402
19139,46.94360665
19063,46.52417858
19306,46.60539763
6965,47.55728763
7340,67.36608
6447,47.65783407
7320,59.55552
6355,47.41137032
19694,47.37832013
7272,46.7255292
6526,47.58218124
19246,65.41344
20134,35.14752
6740,47.11249524
19026,47.62433331
20125,47.40798898
19886,47.8438182
7246,48.01883613
6582,47.41860011
7035,47.19653763
19250,47.22762743
7435,47.35544877
20079,46.87802911
6736,47.72354552
6848,66.38976
6961,55.65024
19340,47.26732055
6389,47.38639659
6467,47.11249524
6851,90.79776
19174,47.13795086
19840,47.22671511
19287,47.18514118
6982,46.46782212
19867,46.60539763
6972,46.56169632
18920,47.38639659
19052,34.1712
18959,46.22825715
19998,46.73205328
7071,65.41344
19388,46.88679634
19425,47.00435619
7451,46.66316927
19164,47.38639659
6717,47.38639659
19479,46.74356658
19828,46.52417858
7495,47.1309959
6600,46.99133043
19921,47.19356264
18968,47.17120275
7471,47.51798873
19883,91.77408
20036,46.80403558
19261,47.41137032
19282,46.4941096
19407,47.51798873
6741,47.59188055
19486,47.02791517
19409,47.05530879
6521,47.08389867
7459,47.1095286
19446,46.56445093
20107,46.8351091
7362,58.5792
6862,47.2496773
7187,46.5069835
19890,46.88060184
19279,48.816
6644,55.65024
6820,78.1056
20120,46.91571902
6711,46.46661773
6980,47.1309959
7200,91.77408
19880,67.36608
6344,77.12928
6536,47.22671511
19177,46.97788382
6358,46.81962186
6908,47.03881964
7185,43.9344
7313,44.91072
6436,46.88679634
6553,46.4122242
6629,46.4333456
7422,47.2505963
6795,47.47268946
19810,47.1525378
6482,47.41604674
18935,46.81537241
19298,87.8688
6323,46.84240718
19621,45.88704
20017,41.00544
6488,44.90049899
19419,46.56445093
6874,34.1712
19727,46.22825715
7511,46.90441398
7493,46.55538909
6449,46.03595717
19328,46.86336
6899,46.92461065
7424,46.67113155
19086,47.13212031
7075,47.05530879
19288,46.78403815
6913,46.30489359
6906,46.79722929
6353,46.40713915
6818,34.1712
6638,46.7255292
6890,46.60694865
20095,94.70304
19377,59.55552
18951,47.19356264
6610,45.78061259
19024,46.64357115
7028,67.36608
7005,46.97645744
7217,45.88704
19937,47.01830264
7487,46.22853174
6662,46.87802911
6767,46.53894386
19995,46.3839603
19817,45.98319676
6942,46.65154659
6921,45.59586242
6587,46.02067517
7312,46.5069835
6588,47.2975168
19752,46.78642238
6902,46.11778258
19968,36.12384
6739,46.13834544
19633,46.79870782
19584,47.32464519
19751,47.08389867
19181,29.2896
6979,46.3839603
19546,45.16147828
18947,46.53894386
19253,46.16719567
6975,46.22825715
19079,46.82969919
7017,46.40713915
6958,46.62206543
19458,46.66308767
19225,47.02339031
19025,45.53648035
19331,69.31872
19869,82.9872
6478,46.23438621
19420,55.65024
6971,46.43388485
6477,89.82144
19599,47.36759967
19932,46.7039446
19489,46.77977187
7126,46.14933078
7391,46.17143086
6834,46.86336
19144,46.35455113
19399,46.97119394
6360,46.28829804
19474,46.85467087
19448,64.43712
19681,45.16147828
7108,45.78061259
19911,46.5069835
7082,47.08389867
7248,46.5069835
19939,67.36608
6325,46.22757872
19714,47.08952279
7427,46.48083487
19189,48.01883613
6362,82.01088
19118,47.13212031
6601,89.82144
19887,72.24768
7314,46.55538909
19619,46.4333456
6681,46.90251236
7163,46.57272217
18985,46.79722929
6573,45.26401142
6520,46.86336
6976,46.88112304
19980,45.88475392
19556,47.22184647
6403,45.57631932
19481,46.11778258
19784,47.83968
6459,57.60288
6451,46.86118879
19238,46.41923759
18999,47.08952279
6671,46.78403815
7519,46.6879354
7469,74.20032
7339,37.10016
7269,46.88112304
6996,46.11688568
6464,46.10680279
6911,46.65154659
19965,45.88475392
19896,40.02912
18930,46.5069835
19935,83.96352
6460,46.17143086
7448,82.01088
7465,46.6418378
19865,46.11778258
19098,43.9344
6414,91.77408
19685,46.16719567
19259,46.22757872
19205,45.8242444
18923,82.9872
7212,46.28379576
6676,46.64357115
19084,46.54214658
19023,46.38034303
19047,54.67392
7058,82.01088
6492,77.12928
19838,46.86118879
19687,67.36608
7288,46.46661773
7000,45.59711111
7078,46.07414515
19477,46.60167727
20015,46.11688568
6423,45.53648035
6442,45.95584186
19722,90.79776
20065,46.06475954
6604,45.59710973
6877,45.89737903
19036,46.57993226
19885,45.77633367
6607,46.04821207
6936,46.11688568
7373,54.67392
19312,46.24271086
7404,37.10016
20048,46.98378905
19550,46.11688568
19154,45.95584186
19468,46.48118876
7276,45.63808728
7251,47.13212031
19307,79.08192
6781,46.13834544
7383,45.25387792
19436,83.96352
18910,45.70044434
6364,45.77633367
20106,46.46661773
19519,82.01088
19946,46.5069835
7095,46.23859275
19172,46.4373969
19719,45.72318483
19801,46.44825122
19836,45.35727512
6826,45.94123226
19462,45.5670121
7433,46.38782745
20155,46.15308018
7491,69.31872
7091,46.06475954
19051,67.36608
19410,45.73845622
6910,45.0273022
7086,45.94123226
19203,46.45254169
6557,46.22979199
20035,45.98319676
18939,45.72575134
7426,46.3635275
6590,45.36565945
19666,46.16719567
19649,46.38782745
7498,41.98176
6330,45.35388874
19509,90.79776
19581,46.22853174
19856,44.90049899
6653,46.85211127
19818,83.96352
19314,82.9872
19044,45.8398541
19689,65.41344
19457,82.9872
7297,45.88704
6555,46.11778258
18925,46.38782745
19088,46.03595717
7142,45.50472186
6859,33.19488
6390,46.0442444
19705,45.34066435
6947,45.77005978
19327,46.43388485
19529,45.77864989
19171,46.45254169
6548,45.72575134
7266,45.8398541
19934,45.25387792
7263,71.27136
7376,94.70304
19014,45.00275356
19859,45.27722154
6918,45.65363654
6508,46.22757872
7321,33.19488
7282,45.11630866
6324,45.01847721
20113,45.83493882
6370,45.63808728
7031,45.93465753
19854,46.04821207
6894,31.24224
19373,45.11509841
6469,46.22757872
19131,45.92374406
7150,45.47319621
6418,44.91072
6909,45.77633367
7198,45.25387792
6933,45.72903863
7206,52.72128
6655,45.70152893
19239,45.73845622
19915,46.20730908
7120,45.16147828
19211,45.11090773
19115,45.11630866
19397,45.55469964
6943,45.63724421
19157,45.73845622
6359,45.25387792
7348,45.27722154
6888,45.0273022
6838,45.42921923
19002,45.06616935
19158,39.0528
19790,45.25387792
20124,45.59710973
19498,45.27722154
7043,70.29504
7127,45.73029879
20027,45.27722154
6356,46.86336
19610,45.73845622
19585,45.70152893
6608,45.39106332
19614,45.57631932
6501,45.27722154
7369,45.47405843
19513,45.72903863
7138,45.42921923
19473,82.9872
7036,45.01847721
19994,57.60288
19772,45.47750199
19789,44.82098283
19748,44.93902673
5002,48.1059771
16958,49.33484418
16727,48.36693406
5065,47.88507848
17361,47.43322007
17143,48.45262334
17608,46.90328885
4903,46.19532883
3967,50.80492098
4840,73.224
4578,47.62900994
16781,47.61798668
4615,47.17384624
4822,33.19488
16991,46.73927875
16996,66.38976
16535,49.54260969
17086,49.31232528
4420,49.4258398
4582,49.44387928
4629,48.29231689
17142,48.28358475
4223,46.90822217
17598,94.70304
4983,47.12915456
4861,46.23069899
16636,50.69817569
4918,48.62006171
4100,49.18459869
4247,48.3293895
17311,45.88704
3949,33.19488
5009,46.92169823
4464,52.51354714
16576,51.5826471
17305,50.61848538
16496,49.38504526
4419,50.26740055
16950,48.57914961
17202,46.95485123
16814,45.55747627
3971,51.75397585
4373,51.24982264
17194,49.3588576
4370,50.37205329
17607,48.38650339
16854,49.38504526
4881,49.6686377
16955,49.19636225
17050,47.82766869
17148,47.91894399
4722,47.28494389
16620,47.87143625
16407,47.2831189
4438,46.95485123
4001,82.01088
16819,47.49871965
4077,46.42592447
17566,62.48448
5026,49.41650785
3934,48.82162627
4748,48.69062781
4181,49.06527691
4715,56.62656
4009,48.12280798
4602,87.8688
16694,39.0528
4250,47.85364742
4559,74.20032
16827,47.70693577
4711,47.29272125
4450,46.78899092
4900,46.82176039
17594,47.16120964
17179,90.79776
16534,47.19861625
4684,38.07648
17574,44.8732827
17407,74.20032
16371,50.42973874
4986,50.08552164
17493,49.44069886
16746,48.03450572
5032,46.78514355
4613,73.224
4147,81.03456
4086,58.5792
16792,48.39940881
4477,47.93730126
17287,47.71266965
16555,47.85865844
16482,47.34132278
16892,46.34733441
4801,92.7504
17019,49.31232528
17180,49.0665253
4328,47.85409565
3893,50.05756965
4494,49.06527691
3961,69.31872
16352,47.8564453
16657,80.05824
16702,30.26592
4120,45.74953437
4189,96.65568
4208,92.7504
16344,67.36608
4835,50.32537165
4960,50.14689314
16941,48.61997606
16506,48.54498509
4313,49.85718781
17227,48.73782424
4992,48.36770433
4271,47.14993642
4593,47.93730126
17332,47.73091966
4136,46.8777135
16325,63.4608
16930,47.38598498
17571,94.70304
4065,45.86552548
16815,45.69861
16689,46.32241346
16350,51.91669075
16821,51.06389794
4636,51.31517728
16562,50.47533321
4732,50.49560356
4516,51.25936745
4764,50.56016424
4084,49.53188672
16546,67.36608
5025,47.44624789
4865,47.85681176
17384,49.66649943
17416,48.59346702
16899,48.36693406
4682,69.31872
16656,65.41344
17349,47.73114314
4325,47.29749593
4225,61.50816
16397,48.09074599
4945,65.41344
16705,65.41344
17111,46.42931591
4047,46.27488167
17096,45.55747627
5010,51.57476032
16604,76.15296
4891,50.28632649
17099,49.04202219
16471,72.24768
3920,92.7504
16949,95.67936
16379,47.39889646
3945,47.46467192
17008,47.73114314
17307,47.42681639
4689,47.52485432
4339,48.64348745
17432,46.59030365
16680,47.83968
17397,45.86690128
4531,53.6976
4818,44.91072
16713,51.22156903
17585,51.09342229
4637,51.1434971
16601,51.24742536
4803,90.79776
17588,50.37819518
4951,91.77408
4432,49.34479865
16439,49.84240177
4337,49.40328797
17058,48.816
4824,90.79776
17248,48.75653027
3986,48.35860012
4338,48.13335422
16929,49.67387323
4815,48.29297229
4539,47.40212869
16487,48.23638103
17291,47.18089689
4289,47.3759997
4349,42.95808
3902,46.91541512
17219,46.89429462
17536,46.78514355
4955,45.86552548
17206,46.75172934
17553,45.9866892
4536,46.31747119
4691,50.88434969
17196,50.82612932
4848,50.6371856
17461,50.30223023
4733,48.71288688
17406,39.0528
17031,50.12045508
4643,82.01088
16369,49.1404641
4552,49.57563656
4873,48.71288688
17562,41.98176
5007,48.56588326
4231,63.4608
16874,48.1476023
4039,48.52511259
4090,86.89248
4522,46.87619781
17264,46.69209053
4862,38.07648
16568,45.65272125
16779,46.11131591
4649,43.94243312
4318,51.7961022
4282,51.01795734
4847,49.93413418
4376,49.58324155
4875,49.87663685
17185,45.88704
3901,49.3588576
4796,50.01738904
16980,48.42898107
4968,92.7504
16651,48.93263652
16492,48.93263652
16803,76.15296
17529,48.07928657
4598,87.8688
16488,83.96352
16557,47.37218888
4952,48.14226332
16452,46.65524184
16759,46.6698699
4962,83.96352
17090,51.47811538
5012,51.67704333
16967,49.99468596
16989,50.97750302
17038,50.36225561
16898,50.92795828
16540,50.88857651
5052,50.80492098
16959,50.32072518
16415,49.33629669
16742,50.76456458
4729,50.88857651
4759,48.69062781
5048,48.98468868
4299,48.76870462
4654,81.03456
17590,48.82162627
16891,48.59698965
4913,48.69579927
4261,48.71980241
3909,48.83065512
3907,92.7504
3991,46.92006727
16511,47.91972701
16979,47.62900994
4329,69.31872
17544,46.57750514
4359,47.87143625
4953,47.27550636
4769,47.51011825
17604,46.42685314
16543,46.2074795
16995,45.70013444
17153,50.23424997
3921,50.46333174
4982,65.41344
16812,50.6371856
4152,50.381865
3979,49.58753963
5042,46.86336
17087,49.79906308
3968,52.27796037
17505,50.83324217
4528,49.79232
4219,62.48448
17466,48.71138844
4542,49.61700672
16881,48.97673941
16638,49.16269201
17610,39.0528
4928,51.8199001
16902,51.60240909
17319,51.91669075
4775,51.99417413
4909,51.00962605
17240,47.85227077
4961,51.00962605
17114,52.13716099
16951,48.31057173
17337,51.60273608
16435,44.91072
16631,51.91669075
16480,50.98113046
16400,50.74654481
16360,41.98176
17002,52.02349523
17278,74.20032
17531,50.82289338
17068,69.31872
17481,48.14226332
16617,51.57778059
17124,51.36428638
4919,62.48448
17113,51.18999612
16626,51.00962605
17540,33.19488
16772,51.55866935
17414,51.19531619
16721,51.47610788
4790,86.89248
5046,76.15296
16573,51.75082387
4563,49.79232
4509,51.19531619
16468,51.33944803
4146,51.47480557
3982,50.66637144
16859,50.65153244
4660,50.88710209
5021,51.47480557
17576,50.52532822
4119,50.75334908
4175,50.88262186
4003,51.37462626
16414,71.27136
4341,51.09342229
16905,51.22233501
17462,51.65361526
4590,51.51371957
3960,51.47480557
16528,51.18999612
4353,50.86313969
16711,50.86313969
16588,50.58987314
16453,48.11438119
4594,51.47811538
4141,49.79232
4864,51.55762366
16429,50.23424997
17191,50.88262186
16412,50.77428812
4300,51.37462626
16717,51.10955574
16928,46.86336
16906,65.41344
16917,51.78106495
17497,60.53184
4990,51.24982264
4842,51.88333553
4344,50.83606457
17465,51.47610788
17548,51.47811538
16732,49.84647557
16408,51.14499562
16709,44.91072
4706,87.8688
4054,50.48027434
3922,51.37462626
16960,51.23855329
16925,50.36225561
4833,51.19581191
17375,51.09006313
5003,50.62440724
4242,50.72891188
3996,51.14788025
4452,51.06177296
4871,50.99156868
4049,51.26944803
4566,47.9224538
4719,50.65413177
17524,50.92795828
17509,50.89160985
16524,51.166332
17076,44.91072
17032,51.57778059
3956,49.27428168
16708,36.12384
4342,49.74792511
4546,51.47811538
4724,78.1056
3981,62.48448
16794,50.88262186
17475,97.632
16502,50.97399294
16808,50.23424997
17279,50.44506932
16605,50.89272638
4828,50.56016424
4389,49.79232
4977,51.01837547
17017,51.0504639
17244,51.18999612
17513,51.64638362
16443,50.98113046
16948,51.18999612
17156,50.48565777
4965,51.47811538
5023,51.18059559
4051,46.86336
17411,50.75067663
4529,50.21001856
16681,50.54837366
16346,49.88176592
17064,50.62440724
17360,50.87017653
16520,50.82042771
4893,50.47876946
16910,51.22156903
4012,51.08273426
16896,43.9344
4167,66.38976
4241,50.41999317
17569,50.88710209
4836,74.20032
17378,50.76518261
17451,50.81868072
17041,50.81935894
5059,50.51810801
17499,51.39475286
4752,50.75564343
16374,33.19488
17074,50.328546
16425,51.09342229
16927,81.03456
16404,51.09156903
3892,34.1712
16747,51.00962605
4096,49.79232
4095,51.22294992
17288,50.74575661
4205,50.88262186
17458,50.61848538
16878,50.58299289
4817,50.82904759
4123,50.76706312
16427,49.65593966
4702,51.23196331
4395,90.79776
16953,50.18194795
16335,33.19488
17283,32.21856
4295,50.54487936
17426,50.47442457
4088,50.31070119
4416,50.87530534
4943,51.07470341
17174,55.65024
4314,92.7504
3911,30.26592
4735,51.22294992
4574,50.2074678
17558,50.76133473
16841,49.99468596
16462,50.87530534
16501,51.23238903
17398,50.89378507
